
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
4C:8F:ED:E9:DD:2B, 2025-12-14 21:34:50, 2025-12-14 21:58:34,  1, 180, WPA2, CCMP, PSK, -72,     4093,      493,   0.  0.  0.  0,  11, CauBeButChi, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
5A:C5:08:D3:9B:38, 2025-12-14 21:46:49, 2025-12-14 21:46:49, -59,        1, (not associated) ,
5A:87:3A:27:D4:B7, 2025-12-14 21:46:51, 2025-12-14 21:46:51, -74,        1, (not associated) ,
C2:6D:F9:E2:C7:48, 2025-12-14 21:46:53, 2025-12-14 21:46:53, -83,        1, (not associated) ,
0E:23:A0:AF:0F:E5, 2025-12-14 21:46:54, 2025-12-14 21:46:54, -72,        1, (not associated) ,
3E:39:80:33:77:A4, 2025-12-14 21:46:56, 2025-12-14 21:46:56, -63,        2, (not associated) ,
0E:A1:8A:26:58:35, 2025-12-14 21:46:57, 2025-12-14 21:46:57, -76,        1, (not associated) ,
92:A0:AB:A4:3B:94, 2025-12-14 21:46:58, 2025-12-14 21:46:58, -70,        2, (not associated) ,
E2:A9:0F:F3:44:D7, 2025-12-14 21:46:58, 2025-12-14 21:46:58, -89,        1, (not associated) ,
F2:0B:A0:AC:AB:51, 2025-12-14 21:46:58, 2025-12-14 21:46:58, -82,        1, (not associated) ,
22:EA:1E:36:E5:AB, 2025-12-14 21:46:58, 2025-12-14 21:46:58, -77,        1, (not associated) ,
5E:90:76:C0:7C:95, 2025-12-14 21:47:00, 2025-12-14 21:47:00, -80,        1, (not associated) ,
F6:53:D8:7D:D0:47, 2025-12-14 21:47:00, 2025-12-14 21:47:00, -82,        1, (not associated) ,
DE:42:55:98:21:B1, 2025-12-14 21:47:00, 2025-12-14 21:47:00, -75,        2, (not associated) ,
2A:C4:16:49:B5:E1, 2025-12-14 21:47:02, 2025-12-14 21:47:03, -78,        3, (not associated) ,
A4:BF:8B:75:01:02, 2025-12-14 21:47:06, 2025-12-14 21:47:06, -90,        1, (not associated) ,
5E:8D:21:70:46:B2, 2025-12-14 21:47:07, 2025-12-14 21:47:07, -86,        1, (not associated) ,
02:0E:CC:3F:B8:83, 2025-12-14 21:47:07, 2025-12-14 21:47:07, -86,        1, (not associated) ,
1E:63:C0:8B:C1:BE, 2025-12-14 21:47:07, 2025-12-14 21:47:07, -68,        1, (not associated) ,
AA:7A:D7:4A:5D:DB, 2025-12-14 21:47:08, 2025-12-14 21:47:08, -81,        1, (not associated) ,
8E:33:91:D7:46:CA, 2025-12-14 21:47:08, 2025-12-14 21:47:08, -86,        1, (not associated) ,
9E:F9:85:A1:EF:39, 2025-12-14 21:47:10, 2025-12-14 21:47:10, -72,        1, (not associated) ,
3A:B9:FA:2A:81:B2, 2025-12-14 21:47:10, 2025-12-14 21:47:10, -58,        1, (not associated) ,
56:FC:72:D2:4F:43, 2025-12-14 21:47:12, 2025-12-14 21:47:12, -82,        1, (not associated) ,
32:4F:5E:07:99:FC, 2025-12-14 21:47:12, 2025-12-14 21:47:12, -86,        1, (not associated) ,
32:AD:53:90:84:AA, 2025-12-14 21:47:14, 2025-12-14 21:47:14, -69,        1, (not associated) ,
A2:71:0A:F2:3B:DF, 2025-12-14 21:47:14, 2025-12-14 21:47:14, -78,        1, (not associated) ,
0C:9A:3C:1F:D0:B0, 2025-12-14 21:47:15, 2025-12-14 21:47:15, -88,        1, (not associated) ,🧌
D2:1A:9E:93:7B:91, 2025-12-14 21:47:16, 2025-12-14 21:48:23, -59,        3, (not associated) ,
A6:D4:8C:BA:03:77, 2025-12-14 21:47:17, 2025-12-14 21:47:17, -60,        2, (not associated) ,
66:8C:FB:A8:00:33, 2025-12-14 21:47:17, 2025-12-14 21:47:17, -85,        1, (not associated) ,
4A:D1:CB:91:BB:B7, 2025-12-14 21:47:22, 2025-12-14 21:47:22, -72,        2, (not associated) ,
3A:78:09:E7:4B:8E, 2025-12-14 21:47:24, 2025-12-14 21:47:24, -80,        2, (not associated) ,
F6:B8:35:EB:94:40, 2025-12-14 21:47:26, 2025-12-14 21:47:26, -74,        1, (not associated) ,
8A:90:86:F4:30:62, 2025-12-14 21:47:27, 2025-12-14 21:47:27, -65,        2, (not associated) ,
E6:0E:96:F6:06:37, 2025-12-14 21:47:27, 2025-12-14 21:47:27, -63,        1, (not associated) ,
2A:1A:6B:E0:EA:74, 2025-12-14 21:47:33, 2025-12-14 21:47:33, -75,        1, (not associated) ,
42:9E:DC:71:17:E7, 2025-12-14 21:47:35, 2025-12-14 21:47:35, -72,        1, (not associated) ,
EA:27:50:CC:28:0D, 2025-12-14 21:47:36, 2025-12-14 21:47:36, -72,        1, (not associated) ,
EA:59:4D:DF:02:61, 2025-12-14 21:47:36, 2025-12-14 21:47:36, -63,        2, (not associated) ,
22:26:90:0B:EA:7B, 2025-12-14 21:47:36, 2025-12-14 21:47:36, -72,        1, (not associated) ,
06:91:43:F6:63:A9, 2025-12-14 21:47:38, 2025-12-14 21:47:38, -74,        1, (not associated) ,
8E:42:ED:17:2B:0E, 2025-12-14 21:47:41, 2025-12-14 21:47:41, -83,        1, (not associated) ,
B2:0F:4D:FD:F9:2A, 2025-12-14 21:47:48, 2025-12-14 21:47:48, -84,        1, (not associated) ,Moon
92:B8:86:88:13:83, 2025-12-14 21:47:49, 2025-12-14 21:47:49, -85,        1, (not associated) ,
B6:67:FA:87:9E:7C, 2025-12-14 21:47:50, 2025-12-14 21:47:50, -87,        1, (not associated) ,
82:3F:8F:D8:84:6C, 2025-12-14 21:47:50, 2025-12-14 21:47:50, -67,        2, (not associated) ,
36:4D:B9:78:29:11, 2025-12-14 21:47:50, 2025-12-14 21:47:50, -70,        1, (not associated) ,
AA:7C:43:C6:8B:44, 2025-12-14 21:47:53, 2025-12-14 21:47:53, -66,        1, (not associated) ,
B2:78:BF:31:DF:3D, 2025-12-14 21:47:53, 2025-12-14 21:47:53, -65,        1, (not associated) ,
AE:05:51:32:28:5C, 2025-12-14 21:47:53, 2025-12-14 21:47:53, -71,        1, (not associated) ,
DA:E6:42:AA:B4:5B, 2025-12-14 21:47:55, 2025-12-14 21:47:55, -62,        1, (not associated) ,
2A:2D:E6:9A:2E:44, 2025-12-14 21:47:55, 2025-12-14 21:47:55, -73,        1, (not associated) ,
66:6D:5B:95:DF:B2, 2025-12-14 21:47:56, 2025-12-14 21:47:56, -80,        1, (not associated) ,Wi-MESH - HCMUTE
0A:C2:F9:54:A6:DE, 2025-12-14 21:47:56, 2025-12-14 21:47:56, -70,        1, (not associated) ,
BA:A6:A0:A1:3A:F3, 2025-12-14 21:47:56, 2025-12-14 21:47:56, -86,        1, (not associated) ,
76:0D:20:BF:5E:93, 2025-12-14 21:47:57, 2025-12-14 21:47:57, -64,        1, (not associated) ,
E2:01:46:67:3E:01, 2025-12-14 21:47:59, 2025-12-14 21:47:59, -65,        1, (not associated) ,
CA:C3:17:F3:4E:F8, 2025-12-14 21:48:01, 2025-12-14 21:48:01, -89,        2, A8:BD:27:D6:6A:60,
CE:D1:C9:8E:AB:79, 2025-12-14 21:48:04, 2025-12-14 21:48:09, -85,      151, 58:C1:7A:D1:5A:60,
9E:2D:35:4E:BD:EE, 2025-12-14 21:48:04, 2025-12-14 21:48:04, -62,        1, (not associated) ,
BA:92:10:14:A0:F1, 2025-12-14 21:48:04, 2025-12-14 21:48:04, -72,        1, (not associated) ,
9E:61:CE:73:64:F7, 2025-12-14 21:48:04, 2025-12-14 21:48:04, -69,        1, (not associated) ,
EA:AA:66:F3:04:D3, 2025-12-14 21:48:06, 2025-12-14 21:50:06, -64,       10, (not associated) ,travondatrack,Hoàng,KING KOI COFFEE,Free Wi-MESH - Rescue,UTE WIFI,FamilyMart,Ho\xA8\xA4ng
6E:19:DB:54:BB:30, 2025-12-14 21:48:07, 2025-12-14 21:48:07, -86,        1, (not associated) ,
46:CF:18:E3:FA:E9, 2025-12-14 21:48:08, 2025-12-14 21:48:08, -70,        2, (not associated) ,
3E:59:02:08:B7:C3, 2025-12-14 21:48:12, 2025-12-14 21:48:12, -76,        1, (not associated) ,
22:E9:CE:DA:9E:D0, 2025-12-14 21:48:17, 2025-12-14 21:48:17, -58,        1, (not associated) ,
32:67:04:AF:3E:7E, 2025-12-14 21:48:18, 2025-12-14 21:48:18, -73,        1, (not associated) ,
C2:24:CE:63:07:6B, 2025-12-14 21:48:18, 2025-12-14 21:48:18, -73,        1, (not associated) ,
66:6A:21:4F:CD:7E, 2025-12-14 21:48:19, 2025-12-14 21:48:19, -76,        1, (not associated) ,
0E:A5:C7:67:B1:2C, 2025-12-14 21:48:19, 2025-12-14 21:48:19, -68,        1, (not associated) ,
CE:88:05:A8:8E:6A, 2025-12-14 21:48:21, 2025-12-14 21:48:28, -85,       17, EE:73:B2:41:1C:31,
BE:5F:BF:D2:56:E3, 2025-12-14 21:48:22, 2025-12-14 21:48:22, -76,        1, (not associated) ,
DA:86:A9:20:93:68, 2025-12-14 21:48:23, 2025-12-14 21:48:23, -70,        1, (not associated) ,
CA:3F:B6:83:66:8A, 2025-12-14 21:48:25, 2025-12-14 21:48:25, -82,        1, (not associated) ,
4E:2B:3C:9B:2F:72, 2025-12-14 21:48:28, 2025-12-14 21:48:28, -92,        1, (not associated) ,
5E:E6:63:74:A9:2E, 2025-12-14 21:48:28, 2025-12-14 21:48:28, -72,        2, (not associated) ,
AA:29:BB:99:37:04, 2025-12-14 21:48:29, 2025-12-14 21:48:29, -66,        2, (not associated) ,
5A:B2:A1:92:7D:D5, 2025-12-14 21:48:29, 2025-12-14 21:48:29, -68,        1, (not associated) ,
4A:83:15:97:55:50, 2025-12-14 21:48:29, 2025-12-14 21:48:29, -71,        1, (not associated) ,
FE:13:B4:D5:35:14, 2025-12-14 21:48:30, 2025-12-14 21:48:30, -71,        1, (not associated) ,
22:62:D6:DC:D1:65, 2025-12-14 21:48:32, 2025-12-14 21:48:32, -66,        2, (not associated) ,
56:18:63:09:78:72, 2025-12-14 21:48:32, 2025-12-14 21:48:32, -68,        1, (not associated) ,
6A:96:94:B1:80:60, 2025-12-14 21:48:32, 2025-12-14 21:48:32, -68,        1, (not associated) ,
32:6E:C2:6C:80:D3, 2025-12-14 21:48:33, 2025-12-14 21:48:33, -94,        1, (not associated) ,
BA:3F:25:6E:91:95, 2025-12-14 21:48:33, 2025-12-14 21:48:33, -74,        1, (not associated) ,
62:C6:00:33:7D:FE, 2025-12-14 21:48:34, 2025-12-14 21:48:34, -76,        1, (not associated) ,
B6:ED:A9:C5:A9:98, 2025-12-14 21:48:35, 2025-12-14 21:48:35, -76,        2, (not associated) ,
9A:47:55:A8:68:E3, 2025-12-14 21:48:35, 2025-12-14 21:48:35, -62,        1, (not associated) ,
AE:1A:54:51:FA:AC, 2025-12-14 21:48:36, 2025-12-14 21:48:36, -71,        1, (not associated) ,
2A:35:48:1D:6D:6F, 2025-12-14 21:48:36, 2025-12-14 21:48:36, -65,        1, (not associated) ,
C6:14:2E:46:1F:BF, 2025-12-14 21:48:36, 2025-12-14 21:48:36, -55,        1, (not associated) ,
DE:44:BB:8E:F2:79, 2025-12-14 21:48:37, 2025-12-14 21:48:37, -58,        2, (not associated) ,
4A:DA:5C:69:AF:61, 2025-12-14 21:48:38, 2025-12-14 21:48:38, -81,        1, (not associated) ,
3E:2B:AA:B6:B2:B9, 2025-12-14 21:48:38, 2025-12-14 21:48:38, -78,        1, (not associated) ,
92:82:52:9B:F3:36, 2025-12-14 21:48:40, 2025-12-14 21:48:40, -71,        1, (not associated) ,
A2:A5:16:C9:B5:46, 2025-12-14 21:48:42, 2025-12-14 21:48:42, -84,        1, (not associated) ,
24:B2:B9:8A:B9:83, 2025-12-14 21:48:42, 2025-12-14 21:58:07,  -1,       22, B4:5D:50:EC:07:C1,
52:CB:DE:34:EA:3B, 2025-12-14 21:48:43, 2025-12-14 21:48:43, -62,        1, (not associated) ,
DE:30:AC:17:8D:1C, 2025-12-14 21:48:43, 2025-12-14 21:48:43, -64,        1, (not associated) ,
E2:3E:C5:71:B7:36, 2025-12-14 21:48:46, 2025-12-14 21:48:46, -77,        2, (not associated) ,
E6:98:FE:2E:B0:73, 2025-12-14 21:48:46, 2025-12-14 21:48:54, -90,        4, 18:64:72:49:1E:C1,
12:2A:C5:53:66:F3, 2025-12-14 21:48:47, 2025-12-14 21:48:47, -70,        1, (not associated) ,
5E:0C:C4:76:22:F5, 2025-12-14 21:48:47, 2025-12-14 21:48:47, -63,        3, (not associated) ,
92:45:95:07:3C:93, 2025-12-14 21:48:50, 2025-12-14 21:48:50, -85,        1, (not associated) ,
72:81:28:A0:1C:D6, 2025-12-14 21:48:52, 2025-12-14 21:48:52, -87,        2, (not associated) ,Trong Tan
32:91:04:64:B3:8D, 2025-12-14 21:48:53, 2025-12-14 21:48:53, -68,        2, (not associated) ,
66:8E:03:39:3D:8C, 2025-12-14 21:48:53, 2025-12-14 21:48:53, -86,        1, (not associated) ,
86:BA:F7:30:1C:45, 2025-12-14 21:49:00, 2025-12-14 21:49:00, -72,        2, (not associated) ,
BA:6C:3E:5D:38:95, 2025-12-14 21:49:04, 2025-12-14 21:49:04, -71,        1, (not associated) ,
9A:E4:44:08:C0:1A, 2025-12-14 21:49:04, 2025-12-14 21:49:04, -75,        1, (not associated) ,
0E:BC:8E:87:44:5C, 2025-12-14 21:49:07, 2025-12-14 21:49:07, -85,        1, (not associated) ,
12:D3:6E:2A:0F:96, 2025-12-14 21:49:07, 2025-12-14 21:49:07, -71,        2, (not associated) ,
22:86:68:F8:90:DD, 2025-12-14 21:49:09, 2025-12-14 21:49:09, -74,        1, (not associated) ,
9E:85:F9:7D:BF:D7, 2025-12-14 21:49:09, 2025-12-14 21:49:09, -64,        1, (not associated) ,
1A:32:70:C9:AF:8D, 2025-12-14 21:49:11, 2025-12-14 21:49:11, -84,        1, (not associated) ,
02:A5:AB:43:7B:75, 2025-12-14 21:49:13, 2025-12-14 21:49:13, -71,        1, (not associated) ,
36:56:93:16:1D:C9, 2025-12-14 21:49:15, 2025-12-14 21:49:15, -81,        1, (not associated) ,
32:57:22:62:6D:70, 2025-12-14 21:49:16, 2025-12-14 21:49:16, -65,        1, (not associated) ,
26:50:B4:1E:C1:B6, 2025-12-14 21:49:17, 2025-12-14 21:49:17, -73,        1, (not associated) ,
5E:FB:A5:FD:35:B6, 2025-12-14 21:49:17, 2025-12-14 21:49:17, -52,        4, (not associated) ,
CA:CD:95:1F:AD:43, 2025-12-14 21:49:18, 2025-12-14 21:49:18, -77,        2, (not associated) ,
8A:16:3B:3F:59:BA, 2025-12-14 21:49:19, 2025-12-14 21:49:19, -73,        1, (not associated) ,
20:0B:74:6F:17:6B, 2025-12-14 21:49:20, 2025-12-14 21:49:20, -80,        1, (not associated) ,Wi-MESH - HCMUTE
C2:CF:42:A4:1D:2B, 2025-12-14 21:49:21, 2025-12-14 21:49:21, -74,        1, (not associated) ,
2A:E1:60:E0:6D:21, 2025-12-14 21:49:25, 2025-12-14 21:49:25, -76,        2, (not associated) ,
D6:3E:F1:3E:4A:10, 2025-12-14 21:49:27, 2025-12-14 21:49:27, -70,        1, (not associated) ,
FA:66:AD:AD:F8:69, 2025-12-14 21:49:29, 2025-12-14 21:49:51,  -1,        3, C0:A4:76:A2:73:04,
82:4B:C3:6B:AB:94, 2025-12-14 21:49:29, 2025-12-14 21:49:29, -75,        1, (not associated) ,
CE:AD:6E:F7:81:AB, 2025-12-14 21:49:29, 2025-12-14 21:51:30, -85,        2, (not associated) ,
18:1D:EA:16:91:AD, 2025-12-14 21:49:31, 2025-12-14 21:49:31, -51,        1, (not associated) ,Wi-MESH 5G
AA:67:E6:66:BF:37, 2025-12-14 21:49:31, 2025-12-14 21:49:31, -70,        1, (not associated) ,
52:1F:EA:54:2C:5A, 2025-12-14 21:49:36, 2025-12-14 21:49:36, -76,        1, (not associated) ,
96:19:0D:1B:7E:0E, 2025-12-14 21:49:36, 2025-12-14 21:49:36, -77,        1, (not associated) ,
7A:07:1D:B5:EC:71, 2025-12-14 21:49:37, 2025-12-14 21:49:37, -72,        1, (not associated) ,
9A:4D:FE:53:6C:76, 2025-12-14 21:49:38, 2025-12-14 21:50:38, -60,        9, (not associated) ,
7C:70:DB:08:1E:16, 2025-12-14 21:49:39, 2025-12-14 21:49:40, -60,        2, (not associated) ,Free Wi-MESH
1E:16:68:72:0C:5E, 2025-12-14 21:49:40, 2025-12-14 21:49:40, -77,        2, (not associated) ,
EE:7A:9D:2D:D3:D2, 2025-12-14 21:49:40, 2025-12-14 21:49:40, -82,        1, (not associated) ,
66:AA:84:7C:01:64, 2025-12-14 21:49:43, 2025-12-14 21:49:43, -73,        1, (not associated) ,
E6:35:79:59:47:45, 2025-12-14 21:49:44, 2025-12-14 21:49:44, -83,        1, (not associated) ,
12:6C:33:BA:0A:E2, 2025-12-14 21:49:45, 2025-12-14 21:49:45, -85,        1, (not associated) ,
6E:9C:C4:1B:D5:52, 2025-12-14 21:49:46, 2025-12-14 21:49:46, -75,        1, (not associated) ,
9E:4F:CC:FF:74:DB, 2025-12-14 21:49:46, 2025-12-14 21:49:46, -77,        1, (not associated) ,
6A:74:18:0B:4D:07, 2025-12-14 21:49:46, 2025-12-14 21:49:46, -75,        1, (not associated) ,
22:1E:A3:E1:F5:96, 2025-12-14 21:49:48, 2025-12-14 21:49:48, -79,        1, (not associated) ,
AE:13:12:81:FB:5F, 2025-12-14 21:49:50, 2025-12-14 21:49:50, -84,        1, (not associated) ,
DA:3E:88:79:A7:05, 2025-12-14 21:49:50, 2025-12-14 21:49:50, -77,        1, (not associated) ,
B2:51:FD:10:9E:CB, 2025-12-14 21:49:51, 2025-12-14 21:49:51, -75,        2, (not associated) ,
EE:A4:F3:3A:23:15, 2025-12-14 21:49:52, 2025-12-14 21:49:52, -68,        1, (not associated) ,
B2:06:B0:61:9A:32, 2025-12-14 21:49:52, 2025-12-14 21:49:52, -84,        1, (not associated) ,
2E:36:F8:60:ED:85, 2025-12-14 21:49:53, 2025-12-14 21:49:53, -73,        1, (not associated) ,
6A:07:3F:CC:04:FA, 2025-12-14 21:49:53, 2025-12-14 21:49:53, -61,        1, (not associated) ,
E0:8F:4C:4D:4C:BB, 2025-12-14 21:49:54, 2025-12-14 21:54:32, -64,        4, (not associated) ,Wi-MESH - HCMUTE
BE:83:61:CE:60:DB, 2025-12-14 21:49:55, 2025-12-14 21:49:55, -76,        1, (not associated) ,
A6:98:84:5A:9C:46, 2025-12-14 21:49:55, 2025-12-14 21:49:55, -65,        1, (not associated) ,
1E:E9:4A:32:48:59, 2025-12-14 21:49:55, 2025-12-14 21:49:55, -57,        1, (not associated) ,
6C:94:66:E0:9E:EE, 2025-12-14 21:49:55, 2025-12-14 21:57:07, -66,        5, (not associated) ,
E2:BC:E9:E0:A0:8B, 2025-12-14 21:49:57, 2025-12-14 21:49:57, -67,        2, (not associated) ,
4A:8B:1F:69:CD:C3, 2025-12-14 21:50:01, 2025-12-14 21:50:01, -62,        2, (not associated) ,
76:05:C2:66:5B:C8, 2025-12-14 21:50:02, 2025-12-14 21:50:02, -88,        1, (not associated) ,
B6:0E:5C:32:1A:B2, 2025-12-14 21:50:03, 2025-12-14 21:50:03, -62,        3, (not associated) ,
DA:89:73:E2:FA:35, 2025-12-14 21:50:03, 2025-12-14 21:50:03, -77,        2, (not associated) ,
F6:B8:3E:61:07:33, 2025-12-14 21:50:05, 2025-12-14 21:50:05, -61,        2, (not associated) ,
DA:68:AF:73:38:AC, 2025-12-14 21:50:05, 2025-12-14 21:50:05, -72,        1, (not associated) ,
F6:BC:23:D3:89:FE, 2025-12-14 21:50:09, 2025-12-14 21:50:09, -50,        3, (not associated) ,
D6:6A:19:52:14:DD, 2025-12-14 21:50:10, 2025-12-14 21:50:10, -75,        1, (not associated) ,
A8:41:F4:D7:A7:04, 2025-12-14 21:50:10, 2025-12-14 21:51:42, -69,       14, (not associated) ,Wi-MESH - HCMUTE
BE:A7:D1:00:43:04, 2025-12-14 21:50:11, 2025-12-14 21:50:11, -78,        1, (not associated) ,
1A:2F:8B:83:26:89, 2025-12-14 21:50:11, 2025-12-14 21:50:11, -75,        1, (not associated) ,
CE:C9:18:FF:E1:BF, 2025-12-14 21:50:11, 2025-12-14 21:50:11, -71,        1, (not associated) ,
3E:E0:24:32:55:8E, 2025-12-14 21:50:12, 2025-12-14 21:50:12, -77,        2, (not associated) ,
AE:19:19:59:7C:33, 2025-12-14 21:50:15, 2025-12-14 21:50:15, -74,        1, (not associated) ,
84:9E:56:34:4C:71, 2025-12-14 21:50:15, 2025-12-14 21:55:18, -62,        2, (not associated) ,
FA:66:C6:75:F8:FF, 2025-12-14 21:50:15, 2025-12-14 21:50:15, -59,        1, (not associated) ,
78:46:5C:7F:15:D5, 2025-12-14 21:50:15, 2025-12-14 21:55:19, -67,       17, 66:3C:39:D8:A2:B2,
1E:17:EE:1B:44:3B, 2025-12-14 21:50:16, 2025-12-14 21:50:31, -86,        2, (not associated) ,
CE:BB:30:64:70:EE, 2025-12-14 21:50:16, 2025-12-14 21:50:16, -83,        1, (not associated) ,
0A:07:65:0B:07:17, 2025-12-14 21:50:16, 2025-12-14 21:50:16, -66,        1, (not associated) ,
CE:9D:BE:09:C7:6E, 2025-12-14 21:50:17, 2025-12-14 21:50:17, -68,        1, (not associated) ,
A2:B5:20:4F:95:F3, 2025-12-14 21:50:19, 2025-12-14 21:50:19, -76,        2, (not associated) ,
E2:9E:4E:BC:09:B3, 2025-12-14 21:50:20, 2025-12-14 21:50:20, -77,        1, (not associated) ,
EE:A0:59:93:FE:7E, 2025-12-14 21:50:22, 2025-12-14 21:50:22, -74,        2, (not associated) ,
22:5F:5A:68:02:4C, 2025-12-14 21:50:22, 2025-12-14 21:50:22, -74,        1, (not associated) ,
0A:C8:1D:D3:C6:DF, 2025-12-14 21:50:25, 2025-12-14 21:50:25, -74,        1, (not associated) ,
EE:C1:BA:59:B6:F5, 2025-12-14 21:50:25, 2025-12-14 21:50:25, -91,        1, (not associated) ,
C6:93:BD:8B:6F:5C, 2025-12-14 21:50:25, 2025-12-14 21:50:25, -58,        2, (not associated) ,
BE:B7:BD:89:8D:78, 2025-12-14 21:50:25, 2025-12-14 21:50:25, -74,        1, (not associated) ,
0A:6A:8A:C3:F8:3A, 2025-12-14 21:50:29, 2025-12-14 21:50:29, -39,        1, (not associated) ,
1A:75:84:0A:8D:E0, 2025-12-14 21:50:31, 2025-12-14 21:50:31, -86,        1, (not associated) ,
4E:B4:85:4C:21:6A, 2025-12-14 21:50:33, 2025-12-14 21:50:33, -79,        1, (not associated) ,
DA:A0:BF:B9:0A:0F, 2025-12-14 21:50:35, 2025-12-14 21:50:35, -74,        2, (not associated) ,
E2:AD:FA:5C:23:7A, 2025-12-14 21:50:35, 2025-12-14 21:50:35, -64,        1, (not associated) ,
6A:15:C5:5F:70:85, 2025-12-14 21:50:37, 2025-12-14 21:50:37, -73,        1, (not associated) ,
9E:3C:8A:D8:CF:D0, 2025-12-14 21:50:38, 2025-12-14 21:50:38, -85,        1, (not associated) ,
70:F1:1C:49:7F:1F, 2025-12-14 21:50:40, 2025-12-14 21:57:56, -72,       15, (not associated) ,
66:BD:0A:58:47:92, 2025-12-14 21:50:44, 2025-12-14 21:50:44, -88,        1, (not associated) ,
1A:7F:5D:49:1D:A3, 2025-12-14 21:50:46, 2025-12-14 21:50:46, -76,        1, (not associated) ,
A2:4E:2F:C6:AA:16, 2025-12-14 21:50:48, 2025-12-14 21:50:48, -68,        1, (not associated) ,
E2:85:82:95:AE:CA, 2025-12-14 21:50:48, 2025-12-14 21:50:48, -73,        1, (not associated) ,
BE:C2:7C:27:76:E6, 2025-12-14 21:50:49, 2025-12-14 21:50:49, -36,        1, (not associated) ,
82:A3:47:44:E2:46, 2025-12-14 21:50:50, 2025-12-14 21:50:50, -77,        1, (not associated) ,
CE:4F:7A:92:58:F6, 2025-12-14 21:50:51, 2025-12-14 21:50:51, -82,        1, (not associated) ,
CA:56:6F:B7:C6:4F, 2025-12-14 21:50:53, 2025-12-14 21:50:53, -86,        1, (not associated) ,
9A:1D:69:64:3D:95, 2025-12-14 21:50:56, 2025-12-14 21:50:56, -74,        1, (not associated) ,
5A:F4:9A:5A:12:85, 2025-12-14 21:50:58, 2025-12-14 21:50:58, -72,        1, (not associated) ,
EE:A5:59:26:90:19, 2025-12-14 21:51:00, 2025-12-14 21:51:00, -75,        1, (not associated) ,
CA:57:33:0B:C8:6B, 2025-12-14 21:51:01, 2025-12-14 21:51:01, -68,        1, (not associated) ,
EE:BF:1D:2F:80:FC, 2025-12-14 21:51:01, 2025-12-14 21:51:01, -74,        1, (not associated) ,
0A:73:EB:86:43:EC, 2025-12-14 21:51:01, 2025-12-14 21:51:01, -79,        1, (not associated) ,
C0:E3:50:2E:6D:78, 2025-12-14 21:51:03, 2025-12-14 21:58:26, -90,       21, 18:64:72:49:1E:C0,
DE:DF:DD:26:A2:C3, 2025-12-14 21:51:03, 2025-12-14 21:51:03, -78,        1, (not associated) ,
AA:F1:9B:A1:91:34, 2025-12-14 21:51:03, 2025-12-14 21:51:03, -78,        1, (not associated) ,
CE:C7:F4:E7:5D:DF, 2025-12-14 21:51:03, 2025-12-14 21:51:03, -70,        1, (not associated) ,
CA:64:B6:CF:67:FE, 2025-12-14 21:51:04, 2025-12-14 21:51:04, -68,        1, (not associated) ,
72:D2:8E:94:5F:14, 2025-12-14 21:51:04, 2025-12-14 21:51:04, -81,        1, (not associated) ,
E8:65:38:AC:79:21, 2025-12-14 21:51:04, 2025-12-14 21:56:07, -68,        5, (not associated) ,
A6:68:D1:D4:3E:E2, 2025-12-14 21:51:04, 2025-12-14 21:51:04, -64,        1, (not associated) ,
B6:76:53:E8:A0:AF, 2025-12-14 21:51:05, 2025-12-14 21:51:06, -84,        2, (not associated) ,
92:32:FD:47:A1:35, 2025-12-14 21:51:06, 2025-12-14 21:51:06, -82,        1, (not associated) ,
02:04:52:35:87:84, 2025-12-14 21:51:06, 2025-12-14 21:51:06, -73,        1, (not associated) ,
AA:D4:50:72:A1:80, 2025-12-14 21:51:07, 2025-12-14 21:51:07, -68,        2, (not associated) ,
66:FF:5E:50:4E:9B, 2025-12-14 21:51:09, 2025-12-14 21:51:09, -83,        1, (not associated) ,
A2:A8:29:2A:AA:9B, 2025-12-14 21:51:09, 2025-12-14 21:51:09, -89,        1, (not associated) ,
56:D5:1E:94:A4:3A, 2025-12-14 21:51:13, 2025-12-14 21:51:13, -88,        1, (not associated) ,
1A:2F:AA:BA:B9:22, 2025-12-14 21:51:13, 2025-12-14 21:51:13, -71,        1, (not associated) ,
86:CF:A1:30:70:48, 2025-12-14 21:51:13, 2025-12-14 21:51:13, -89,        1, (not associated) ,
6A:E9:FB:E3:60:36, 2025-12-14 21:51:13, 2025-12-14 21:51:13, -71,        1, (not associated) ,
FE:83:B8:BA:61:2A, 2025-12-14 21:51:14, 2025-12-14 21:51:14, -75,        2, (not associated) ,
52:97:E6:BD:6E:6A, 2025-12-14 21:51:15, 2025-12-14 21:51:15, -67,        1, (not associated) ,
12:69:41:0C:A9:04, 2025-12-14 21:51:15, 2025-12-14 21:51:15, -90,        2, (not associated) ,
92:14:62:79:52:DD, 2025-12-14 21:51:16, 2025-12-14 21:51:16, -75,        2, (not associated) ,
42:8B:D0:3E:B0:6C, 2025-12-14 21:51:17, 2025-12-14 21:51:17, -78,        2, (not associated) ,
02:7D:91:AF:3C:7A, 2025-12-14 21:51:22, 2025-12-14 21:51:22, -83,        1, (not associated) ,
02:94:C5:D5:FB:11, 2025-12-14 21:51:22, 2025-12-14 21:51:22, -84,        1, (not associated) ,
